2022-06-08 17:11:40,807- fruits-classifier - INFO - Pipeline start
2022-06-08 17:13:53,561- fruits-classifier - ERROR - Error while processing file ./data//train/apple/281-44442137_m.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,564- fruits-classifier - ERROR - Error while processing file ./data//train/apple/350x233_0xc0a8392b_19437390571428426511.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,574- fruits-classifier - ERROR - Error while processing file ./data//train/apple/475_plodokhranilische-dlya-yablok-n.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,586- fruits-classifier - ERROR - Error while processing file ./data//train/apple/4bdd750c63276a5df285e5ad6722697f.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,590- fruits-classifier - ERROR - Error while processing file ./data//train/apple/4c966de28d39a1ef88_600x338.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,596- fruits-classifier - ERROR - Error while processing file ./data//train/apple/52738.pnvzg0.850.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,609- fruits-classifier - ERROR - Error while processing file ./data//train/apple/529e62121b0e316ddefbcfd050697cd8.webp: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,622- fruits-classifier - ERROR - Error while processing file ./data//train/apple/53001.png: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,629- fruits-classifier - ERROR - Error while processing file ./data//train/apple/55-ed4_wide.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,632- fruits-classifier - ERROR - Error while processing file ./data//train/apple/6e397e74704248ae88af407a458dd0fc.thumbnail_660.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,638- fruits-classifier - ERROR - Error while processing file ./data//train/apple/730x415_0xac120003_5410549031615818774.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,641- fruits-classifier - ERROR - Error while processing file ./data//train/apple/7fa8e10fa548.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,652- fruits-classifier - ERROR - Error while processing file ./data//train/apple/83_large-v1636793444.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,663- fruits-classifier - ERROR - Error while processing file ./data//train/apple/870x489_0x388_detail_crop_20210719071529_ff5b84fd_f7c8db8e38425dcb6c1090848fef0f5582a8b36d02bd6716a61093f03f399f7d.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,669- fruits-classifier - ERROR - Error while processing file ./data//train/apple/944912d88a2864f89913fce87d3810d5.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,680- fruits-classifier - ERROR - Error while processing file ./data//train/apple/965113f269414640a433fdd8a337ba7b-quality_100Xresize_1Xallow_enlarge_0Xw_700Xh_0.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,687- fruits-classifier - ERROR - Error while processing file ./data//train/apple/9c015ac-b15df714.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,692- fruits-classifier - ERROR - Error while processing file ./data//train/apple/apple-1589874_1920_t_650x433.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,699- fruits-classifier - ERROR - Error while processing file ./data//train/apple/apple-1816501_960_720.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,708- fruits-classifier - ERROR - Error while processing file ./data//train/apple/apple-3866387_960_720.webp: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,716- fruits-classifier - ERROR - Error while processing file ./data//train/apple/apple-tree-1-1.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,725- fruits-classifier - ERROR - Error while processing file ./data//train/apple/apples-2811968_960_720.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,730- fruits-classifier - ERROR - Error while processing file ./data//train/apple/article_big_593731626676746.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,734- fruits-classifier - ERROR - Error while processing file ./data//train/apple/b5723dde44306b51ed01c77bd1da82ceasdasdasd5f64a8fa6815d2.92533313-650x433-b5723dde44306b51ed01c77bd1da82ce.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,744- fruits-classifier - ERROR - Error while processing file ./data//train/apple/c205ade78047f2607faedfb947ad1a08.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,752- fruits-classifier - ERROR - Error while processing file ./data//train/apple/c4ffd5c2bfdd7ec27bbd999f20330719_resize_w_830_h_465.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,762- fruits-classifier - ERROR - Error while processing file ./data//train/apple/d070ab9fdeacca191806571ce2ed492d_XL.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,768- fruits-classifier - ERROR - Error while processing file ./data//train/apple/den-yabloka.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,773- fruits-classifier - ERROR - Error while processing file ./data//train/apple/depositphotos_10806368-stock-photo-fresh-apples.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,777- fruits-classifier - ERROR - Error while processing file ./data//train/apple/depositphotos_11489186-stock-photo-green-apples.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,782- fruits-classifier - ERROR - Error while processing file ./data//train/apple/depositphotos_14327849-stock-photo-red-apples-with-leaves.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,790- fruits-classifier - ERROR - Error while processing file ./data//train/apple/depositphotos_16322913-stock-photo-red-apple.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,800- fruits-classifier - ERROR - Error while processing file ./data//train/apple/depositphotos_1724390_xl-2015-2.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,806- fruits-classifier - ERROR - Error while processing file ./data//train/apple/depositphotos_76829143-stock-photo-red-apples-background.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,808- fruits-classifier - ERROR - Error while processing file ./data//train/apple/download.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,816- fruits-classifier - ERROR - Error while processing file ./data//train/apple/eto-frukt-yagoda-ili-ovosh.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,825- fruits-classifier - ERROR - Error while processing file ./data//train/apple/f687a9e215aa583f5dcbd5df0106a98bb1c66dc6_original.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,831- fruits-classifier - ERROR - Error while processing file ./data//train/apple/f783d78e3134d5b60cfb6f5ecbf4265e.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,839- fruits-classifier - ERROR - Error while processing file ./data//train/apple/g883644.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,848- fruits-classifier - ERROR - Error while processing file ./data//train/apple/Gala-apples-1000x1000.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,853- fruits-classifier - ERROR - Error while processing file ./data//train/apple/green-apple-on-white-background_135649-13.webp: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,855- fruits-classifier - ERROR - Error while processing file ./data//train/apple/images.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,859- fruits-classifier - ERROR - Error while processing file ./data//train/apple/jabloki-gala.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,865- fruits-classifier - ERROR - Error while processing file ./data//train/apple/jabloki.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,885- fruits-classifier - ERROR - Error while processing file ./data//train/apple/K4tpQufeTpma6CuS5WpA.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,894- fruits-classifier - ERROR - Error while processing file ./data//train/apple/kotagauni-srinivas-bqotmsuqhvg-unsplash.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,899- fruits-classifier - ERROR - Error while processing file ./data//train/apple/kz2_compressed_1_0.webp: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,932- fruits-classifier - ERROR - Error while processing file ./data//train/apple/look.com.ua-49267.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,941- fruits-classifier - ERROR - Error while processing file ./data//train/apple/Opasnost-yablok-nazval-ekspert-_-BaigeNews.kz.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,944- fruits-classifier - ERROR - Error while processing file ./data//train/apple/papirovka-350.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,955- fruits-classifier - ERROR - Error while processing file ./data//train/apple/pexels-photo-1047444.jpeg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:53,980- fruits-classifier - ERROR - Error while processing file ./data//train/apple/pexels-photo-1131079.jpeg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,006- fruits-classifier - ERROR - Error while processing file ./data//train/apple/pexels-photo-1257280.jpeg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,039- fruits-classifier - ERROR - Error while processing file ./data//train/apple/pexels-photo-2253603.jpeg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,069- fruits-classifier - ERROR - Error while processing file ./data//train/apple/pexels-photo-347926.jpeg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,089- fruits-classifier - ERROR - Error while processing file ./data//train/apple/pexels-photo-3746517.jpeg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,116- fruits-classifier - ERROR - Error while processing file ./data//train/apple/pexels-photo-3903200.jpeg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,137- fruits-classifier - ERROR - Error while processing file ./data//train/apple/pexels-photo-4110507.jpeg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,150- fruits-classifier - ERROR - Error while processing file ./data//train/apple/pexels-photo-4110509.jpeg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,165- fruits-classifier - ERROR - Error while processing file ./data//train/apple/pexels-photo-4110510.jpeg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,170- fruits-classifier - ERROR - Error while processing file ./data//train/apple/pexels-photo-574919.jpeg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,198- fruits-classifier - ERROR - Error while processing file ./data//train/apple/pexels-photo-635705.jpeg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,295- fruits-classifier - ERROR - Error while processing file ./data//train/apple/pexels-pierpaolo-riondato-2966150.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,303- fruits-classifier - ERROR - Error while processing file ./data//train/apple/poleznee-zelenye-ili-krasnye-600x450.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,311- fruits-classifier - ERROR - Error while processing file ./data//train/apple/post_5a37fd2f5f329.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,316- fruits-classifier - ERROR - Error while processing file ./data//train/apple/post_5a37fe4cb153f.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,323- fruits-classifier - ERROR - Error while processing file ./data//train/apple/samye-izvestnye-sorta-yablok-kakie-stoit-posadit-na-svoem-uchastke-3-615x460.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,333- fruits-classifier - ERROR - Error while processing file ./data//train/apple/scale_1200.webp: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,349- fruits-classifier - ERROR - Error while processing file ./data//train/apple/shutterstock_226100671.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,355- fruits-classifier - ERROR - Error while processing file ./data//train/apple/simirenko.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,361- fruits-classifier - ERROR - Error while processing file ./data//train/apple/sorta-zelenyh-kislyh-yablok.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,370- fruits-classifier - ERROR - Error while processing file ./data//train/apple/tmb_216677_637352.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,427- fruits-classifier - ERROR - Error while processing file ./data//train/apple/U86c46db946064845a7761b72c39012abl.png: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,436- fruits-classifier - ERROR - Error while processing file ./data//train/apple/YAbloki-Antonovka-830x553.jpeg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,444- fruits-classifier - ERROR - Error while processing file ./data//train/apple/yabloki-foto-05.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,448- fruits-classifier - ERROR - Error while processing file ./data//train/apple/yabloki-na-dereve-1.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,456- fruits-classifier - ERROR - Error while processing file ./data//train/apple/yabloki-spelye-sochnye-krasnye.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,462- fruits-classifier - ERROR - Error while processing file ./data//train/apple/yabloki.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,465- fruits-classifier - ERROR - Error while processing file ./data//train/apple/yabloko.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,483- fruits-classifier - ERROR - Error while processing file ./data//train/apple/yabloko_frukt_spelyj_111945_1920x1080.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,489- fruits-classifier - ERROR - Error while processing file ./data//train/apple/YAblonya-Zelyonka-sochnaya-.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,493- fruits-classifier - ERROR - Error while processing file ./data//train/apple/zelenoe-yabloko.webp: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,498- fruits-classifier - ERROR - Error while processing file ./data//train/apple/_600.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,504- fruits-classifier - ERROR - Error while processing file ./data//train/apple/__121849.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,509- fruits-classifier - ERROR - Error while processing file ./data//train/banana/043-700x469.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,538- fruits-classifier - ERROR - Error while processing file ./data//train/banana/0c87fefc9a_500.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,542- fruits-classifier - ERROR - Error while processing file ./data//train/banana/0cf5da9f8088e9405f53d53ca642cabc.webp: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,553- fruits-classifier - ERROR - Error while processing file ./data//train/banana/12176678t1hadfd.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,561- fruits-classifier - ERROR - Error while processing file ./data//train/banana/12980.png: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,566- fruits-classifier - ERROR - Error while processing file ./data//train/banana/1394451157-7542.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,582- fruits-classifier - ERROR - Error while processing file ./data//train/banana/1402862895_banana2.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,589- fruits-classifier - ERROR - Error while processing file ./data//train/banana/1405435916_zelenye-banany.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,594- fruits-classifier - ERROR - Error while processing file ./data//train/banana/147058703-727x522.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,602- fruits-classifier - ERROR - Error while processing file ./data//train/banana/1575107812_1.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,620- fruits-classifier - ERROR - Error while processing file ./data//train/banana/1646744244_chem-opasny-perezrevshie-banany.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,664- fruits-classifier - ERROR - Error while processing file ./data//train/banana/1727091745_373_0_1653_1280_1920x0_80_0_0_680d93850e0e79e8001e9e0bac86cac2.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,675- fruits-classifier - ERROR - Error while processing file ./data//train/banana/2.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,680- fruits-classifier - ERROR - Error while processing file ./data//train/banana/2187063t1h8a7b.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,682- fruits-classifier - ERROR - Error while processing file ./data//train/banana/220px-Banana_(partially_peeled).jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,686- fruits-classifier - ERROR - Error while processing file ./data//train/banana/22940.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,696- fruits-classifier - ERROR - Error while processing file ./data//train/banana/338829.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,720- fruits-classifier - ERROR - Error while processing file ./data//train/banana/439225824_168_0_2899_2048_1920x0_80_0_0_f8d607a45634b62f94e6523695c4ffb7.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,784- fruits-classifier - ERROR - Error while processing file ./data//train/banana/498730163_465_0_2465_2000_1920x0_80_0_0_fee55de0927664c8c9caa1817327ddfe.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,788- fruits-classifier - ERROR - Error while processing file ./data//train/banana/58169.p0wlkc.300.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,795- fruits-classifier - ERROR - Error while processing file ./data//train/banana/58205.p0wm60.790.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,800- fruits-classifier - ERROR - Error while processing file ./data//train/banana/622716_95224-710x550x.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,811- fruits-classifier - ERROR - Error while processing file ./data//train/banana/62fb8413c1ecea3082629f777bee2448.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,818- fruits-classifier - ERROR - Error while processing file ./data//train/banana/728x454_1_2c068cde933b20500af7313b4c37f15f@1000x624_0xac120003_10279933411615826271.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,824- fruits-classifier - ERROR - Error while processing file ./data//train/banana/729_486_560d074530ac2.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,836- fruits-classifier - ERROR - Error while processing file ./data//train/banana/731.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,840- fruits-classifier - ERROR - Error while processing file ./data//train/banana/76165.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,846- fruits-classifier - ERROR - Error while processing file ./data//train/banana/8Y8zGuUoSlBNFYHCyI5Kj2ELuIkQT44z_medium.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,854- fruits-classifier - ERROR - Error while processing file ./data//train/banana/954_clip2net_181004203637.png: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,863- fruits-classifier - ERROR - Error while processing file ./data//train/banana/AAAcL_CMCX-swmjexZaOPeVUDHAhhmPNewSTHdxthAhR0c1EibuR48OXf4q2N-BU_faXedHI4rJY2w0t53O6KC9MtXk.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,871- fruits-classifier - ERROR - Error while processing file ./data//train/banana/AMj4BuWZl8TmKAHyrpiwFiEsQ93qJDO595S8mApV.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,876- fruits-classifier - ERROR - Error while processing file ./data//train/banana/b.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,879- fruits-classifier - ERROR - Error while processing file ./data//train/banana/b65ee261-811e-4c8e-a2c7-265c662fecd7.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,886- fruits-classifier - ERROR - Error while processing file ./data//train/banana/banan-2.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:54,896- fruits-classifier - ERROR - Error while processing file ./data//train/banana/banan-homyakam.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:55,040- fruits-classifier - ERROR - Error while processing file ./data//train/banana/banan-optom.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:55,090- fruits-classifier - ERROR - Error while processing file ./data//train/banana/banan.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:55,099- fruits-classifier - ERROR - Error while processing file ./data//train/banana/banan62.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:55,106- fruits-classifier - ERROR - Error while processing file ./data//train/banana/banana-614090_960_720.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:55,132- fruits-classifier - ERROR - Error while processing file ./data//train/banana/bananai-79364315.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:55,138- fruits-classifier - ERROR - Error while processing file ./data//train/banana/bananas-3700718_640.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:55,142- fruits-classifier - ERROR - Error while processing file ./data//train/banana/bananas.webp: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:55,182- fruits-classifier - ERROR - Error while processing file ./data//train/banana/Bananes_(baie_dHalong_terrestre)_(4369177548).jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:55,187- fruits-classifier - ERROR - Error while processing file ./data//train/banana/banani-polezni-ogranichennom-d7018a.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:55,190- fruits-classifier - ERROR - Error while processing file ./data//train/banana/Banany.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:55,208- fruits-classifier - ERROR - Error while processing file ./data//train/banana/banan_luchshiy_perekus_posle_trenirovki.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:55,213- fruits-classifier - ERROR - Error while processing file ./data//train/banana/bddcbbce.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:55,217- fruits-classifier - ERROR - Error while processing file ./data//train/banana/bigCover.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:55,227- fruits-classifier - ERROR - Error while processing file ./data//train/banana/Cavendish_bananas_DS.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:55,237- fruits-classifier - ERROR - Error while processing file ./data//train/banana/d68b59fc9238dd5c4460601b31851a7c.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:55,248- fruits-classifier - ERROR - Error while processing file ./data//train/banana/den-bananov-1.jpg: too many indices for array: array is 1-dimensional, but 2 were indexed
2022-06-08 17:13:55,253- fruits-classifier - ERROR - Error while processing file ./data//train/banana/depositphotos_33405601-stock-photo-ripe-banana.webp: too many indices for array: array is 1-dimensional, but 2 were indexed
